QD_Type,Core_Composition,Surface_Charge,Hydrodynamic_Diameter,Oxidative_Stress_Marker,Apoptosis_Marker,Toxicity_Score
Cadmium Selenide QD,CdSe,-10.129822401111326,5.3707691297992435,0.05060770501215488,0.08625396003848271,0.06843083252531879
Graphene QD,C,-25.77766403146199,3.8698958813486595,0.10743137699672788,0.035816128063345026,0.07162375253003644
Graphene QD,C,-18.445174052509515,5.325405474294554,0.0502852280973408,0.07327121172751376,0.06177821991242728
Silicon QD,Si,-18.752603215820876,4.790192329522094,0.2689045239316033,0.11921916978430701,0.19406184685795516
Graphene QD,C,-10.24099213484962,6.571745377238183,0.27915090060143544,0.07557104516070755,0.1773609728810715
Cadmium Selenide QD,CdSe,-23.592587550806424,5.365788441920484,0.13219037420935015,0.11387842845762407,0.12303440133348711
Cadmium Selenide QD,CdSe,-25.09001315054684,6.758155886364342,0.10154211344083762,0.08835540622872541,0.09494875983478152
Indium Phosphide QD,InP,-21.634169090036274,3.3845398592300873,0.21860309544379614,0.18836672273127317,0.20348490908753464
Graphene QD,C,-11.872143221127537,7.24796809931401,0.27626910248878617,0.15753451258016732,0.21690180753447674
Indium Phosphide QD,InP,-16.71557488180387,4.071283007318588,0.11377830696490236,0.19002494200651335,0.15190162448570785
Silicon QD,Si,-12.269433880485046,5.241723814377371,0.2898583649135334,0.054551595947665676,0.17220498043059954
Silicon QD,Si,-26.145723246533123,2.7223230217774836,0.24182520865453117,0.11348742192599938,0.17765631529026527
Graphene QD,C,-12.640230270960934,3.0526913633505632,0.06394366081911536,0.15400668855520017,0.10897517468715776
Cadmium Selenide QD,CdSe,-11.880324487993846,4.9653645911257005,0.07506093015464223,0.04215958872956345,0.05861025944210284
Indium Phosphide QD,InP,-28.302994845104926,4.580152406177653,0.12035839255628604,0.17907220900150683,0.14971530077889644
Cadmium Selenide QD,CdSe,-18.68147822098648,3.587517340428946,0.1383960618423084,0.075223698346492,0.1068098800944002
Graphene QD,C,-11.605823756260769,3.570245400035521,0.057529837670160774,0.12879889697797126,0.09316436732406602
Graphene QD,C,-22.45328721573241,7.879099563190402,0.07054880363526224,0.11907975237113366,0.09481427800319794
Indium Phosphide QD,InP,-16.50217197728331,6.054592896090156,0.18603895161746192,0.03691315471279419,0.11147605316512806
Silicon QD,Si,-16.993685416437664,7.014757830973939,0.16564868822992385,0.1984559536891495,0.18205232095953666
Indium Phosphide QD,InP,-25.7963577701846,4.877229323900741,0.11760337665922764,0.06615757064959962,0.09188047365441362
Silicon QD,Si,-18.400259270718646,4.241623948880049,0.12393730710154073,0.028280543347637813,0.07610892522458927
Cadmium Selenide QD,CdSe,-15.175753770555962,5.804551311811244,0.2983379553176151,0.10873076942382492,0.20353436237072
Cadmium Selenide QD,CdSe,-16.58488318664619,2.8934940534630837,0.0973648032981793,0.03808636452910669,0.067725583913643
Silicon QD,Si,-15.212289535758377,4.026198192846737,0.20078705781876205,0.06833682031638795,0.134561939067575
Graphene QD,C,-14.549283731599463,7.284597788557802,0.11460694688094493,0.16651347229117766,0.1405602095860613
Silicon QD,Si,-11.918197264152933,7.280131051344834,0.22425793693835605,0.08309220277231706,0.15367506985533655
Indium Phosphide QD,InP,-11.9783337290513,3.661905432273456,0.07535215965745616,0.196726417503102,0.13603928858027908
Graphene QD,C,-29.140482084970472,3.150746429417074,0.21779402204391152,0.17070074472161464,0.1942473833827631
Silicon QD,Si,-23.298792248105343,3.438753264432626,0.10522124596858108,0.048747494182489276,0.07698437007553519
Graphene QD,C,-18.3401602239748,7.130150485030183,0.23344338979628404,0.10419647919056786,0.16881993449342594
Indium Phosphide QD,InP,-13.135772246932099,7.925429284698133,0.0687803563109871,0.10254407258214782,0.08566221444656746
Indium Phosphide QD,InP,-26.77956880691458,6.961339749920761,0.25893804210591936,0.12469834518754427,0.1918181936467318
Silicon QD,Si,-28.112383249295064,2.652854716791737,0.1129391403748055,0.05535905923081866,0.08414909980281207
Cadmium Selenide QD,CdSe,-21.99438983303181,5.780747611814741,0.29171382408713137,0.19731218731082986,0.2445130056989806
Indium Phosphide QD,InP,-28.729293305174544,4.46087359193899,0.21699435657520033,0.09157168891232977,0.15428302274376504
Graphene QD,C,-24.146159627128412,7.718745058877838,0.12096741878258101,0.11951221777514416,0.12023981827886258
Indium Phosphide QD,InP,-22.986549542565385,4.498708415689711,0.07604741568716923,0.09915880453126312,0.08760311010921618
Silicon QD,Si,-12.961687520958684,7.172487852539215,0.10463674023468254,0.16354342499816082,0.1340900826164217
Graphene QD,C,-27.02322242618258,3.7533294117890756,0.08446207530367993,0.027493833123792163,0.055977954213736046
Cadmium Selenide QD,CdSe,-19.638259316531794,6.8995753431711115,0.1813955429234339,0.06878911701865821,0.12509232997104605
Graphene QD,C,-23.958266621962963,2.5259022043400785,0.22415792048319605,0.046603537711105744,0.1353807290971509
Silicon QD,Si,-17.98075064490842,3.3884683149720605,0.16517805709068073,0.06839660290984974,0.11678733000026523
Silicon QD,Si,-18.693807679183692,3.5697072609808136,0.18750684487037955,0.09358489014328346,0.1405458675068315
Graphene QD,C,-25.848833810012387,5.561881730174871,0.2906315135391728,0.058221824806738987,0.1744266691729559
Silicon QD,Si,-29.8719959192456,7.602975565077127,0.10606423028547902,0.17417541228621441,0.1401198212858467
Cadmium Selenide QD,CdSe,-14.008400707914623,2.8119274039528053,0.08504783768805464,0.13972847256765727,0.11238815512785597
Silicon QD,Si,-20.014680057332008,3.5826626170756253,0.2981131999683287,0.11420914351117512,0.2061611717397519
Graphene QD,C,-29.93055655440123,4.941744475275824,0.12914210223702954,0.10674261664957792,0.11794235944330372
Cadmium Selenide QD,CdSe,-20.337599446433856,3.7726687915006494,0.0597154971810306,0.026242043434898745,0.042978770307964674
Graphene QD,C,-27.2204841898842,5.142265329134811,0.2868200808070532,0.11636272356047968,0.20159140218376642
Indium Phosphide QD,InP,-10.751126039043818,3.5658371541684244,0.06046106442736866,0.18878191032184446,0.12462148737460657
Silicon QD,Si,-12.084126650673156,5.707239631809754,0.21201146381635488,0.1119826612641315,0.1619970625402432
Graphene QD,C,-28.36372113881017,7.448500063621589,0.24775322352476092,0.05224792673898475,0.15000057513187284
Indium Phosphide QD,InP,-29.197642430799263,5.523027314970813,0.27012304524382585,0.031123986433282687,0.15062351583855427
Silicon QD,Si,-25.208510066416636,6.124189856123786,0.06345548503965807,0.09176048204425331,0.0776079835419557
Silicon QD,Si,-24.52506041221017,5.360915418043243,0.13557553253508975,0.054934760018255716,0.09525514627667273
Cadmium Selenide QD,CdSe,-18.82063836825004,7.096264542637493,0.11823507568127488,0.10958105093389439,0.11390806330758463
Silicon QD,Si,-10.321053467981603,6.854768899429022,0.10923171058808208,0.07054205078398663,0.08988688068603436
Silicon QD,Si,-22.321546487498786,5.531621639302946,0.08159031888182693,0.1584865145521648,0.12003841671699586
Cadmium Selenide QD,CdSe,-17.377738081090072,2.862249105033699,0.2166678536978383,0.12775673229101728,0.1722122929944278
Cadmium Selenide QD,CdSe,-16.972131691449516,2.9725770483572904,0.21759857291482249,0.1335096489784515,0.17555411094663698
Graphene QD,C,-26.6769063862493,5.7720099764045365,0.29992446905962056,0.05171153328546456,0.17581800117254257
Graphene QD,C,-18.106281334606212,4.158060456157564,0.09111912476667526,0.15920968323180176,0.1251644039992385
Indium Phosphide QD,InP,-24.47639821531272,7.392124697724135,0.23980003561040325,0.16183885505080167,0.20081944533060248
Silicon QD,Si,-16.763972304806902,6.561113600165926,0.06318556968979695,0.04394029624329909,0.05356293296654802
Cadmium Selenide QD,CdSe,-25.4231689838981,5.091741629601184,0.0946462820126986,0.17531190874369476,0.1349790953781967
Graphene QD,C,-25.966982270476894,7.4644677483770385,0.07849848078574341,0.049740628309317386,0.0641195545475304
Indium Phosphide QD,InP,-25.67519600267168,7.507810158510378,0.13656842642203465,0.13829585870639302,0.13743214256421382
Graphene QD,C,-28.07285900840134,4.35381248717038,0.27609804108654495,0.1783239825575734,0.22721101182205916
Graphene QD,C,-25.062298956642618,3.2800915259183006,0.12924675109121497,0.07377650982633034,0.10151163045877265
Cadmium Selenide QD,CdSe,-28.303878891373945,5.7129517676839585,0.11056684329510343,0.07413199668717636,0.0923494199911399
Indium Phosphide QD,InP,-29.319617131769995,5.561685928990208,0.17439564296275217,0.1786837471564478,0.1765396950596
Graphene QD,C,-25.889683731639323,2.592099688988105,0.09795385052777965,0.12490492437103033,0.11142938744940499
Cadmium Selenide QD,CdSe,-22.893867117974736,7.236699639707604,0.27615340454901033,0.16552880948095602,0.22084110701498316
Cadmium Selenide QD,CdSe,-14.439894302465754,3.208224956873603,0.1647825060664178,0.03668571403279702,0.10073411004960742
Indium Phosphide QD,InP,-19.367361535621413,5.477892374474649,0.16188250758622041,0.1833565096563488,0.1726195086212846
Silicon QD,Si,-25.43946932784167,3.3753015985419825,0.13183095134488743,0.023567059799396363,0.07769900557214189
Silicon QD,Si,-28.316422744178375,5.502880132155476,0.23686663704265676,0.06063502831219304,0.1487508326774249
Graphene QD,C,-14.063671498624021,4.950730741480821,0.12228814512496443,0.03204335434594341,0.07716574973545393
Cadmium Selenide QD,CdSe,-19.23733432277834,4.831985224400699,0.058134647411986304,0.16936066668638303,0.11374765704918466
Graphene QD,C,-11.429269080836239,4.084174936384837,0.12791574914075327,0.19839561750064086,0.16315568332069708
Graphene QD,C,-11.986674564650027,7.586249965535963,0.1513201852211294,0.09937364521716566,0.12534691521914754
Cadmium Selenide QD,CdSe,-26.365327100410088,2.9160065468446574,0.29758544207094145,0.18378570048955203,0.24068557128024676
Cadmium Selenide QD,CdSe,-20.945547896938336,4.355529938754039,0.2340286708480946,0.17848224502856275,0.20625545793832867
Graphene QD,C,-29.24883344820986,4.922483615614441,0.18813306149227554,0.14708194030780325,0.1676075009000394
Silicon QD,Si,-24.8023574836035,2.720079543393828,0.11620884714391265,0.04287788773432705,0.07954336743911986
Cadmium Selenide QD,CdSe,-26.855538282586117,3.6909564252657856,0.11604394596875194,0.08634830803576703,0.10119612700225948
Indium Phosphide QD,InP,-17.033252249422063,4.32241363394801,0.21397339515337088,0.053477037637559066,0.13372521639546497
Cadmium Selenide QD,CdSe,-26.81953054931086,3.189086753708689,0.22099793926156197,0.06061605692703624,0.1408069980942991
Silicon QD,Si,-23.353833859605597,3.229961078307493,0.12220854486821804,0.16617885982084127,0.14419370234452966
Silicon QD,Si,-11.023288146150367,2.538216567659171,0.25754273143792616,0.04025251521920205,0.1488976233285641
Cadmium Selenide QD,CdSe,-20.81090426189614,4.5657945850431965,0.27273174267598865,0.045024472964887124,0.15887810782043787
Graphene QD,C,-10.242290926358294,3.2457520068634285,0.14629947560862822,0.03660231638305479,0.0914508959958415
Cadmium Selenide QD,CdSe,-14.02625831901317,2.8346400939661787,0.1722296955497165,0.08948653195749105,0.1308581137536038
Indium Phosphide QD,InP,-12.44542441925319,6.114680071221581,0.13166443242620895,0.12514856539272803,0.12840649890946848
Silicon QD,Si,-26.8756286413691,5.83456022831569,0.2552798458659249,0.08752069795407562,0.17140027191000026
Graphene QD,C,-11.914498420523508,7.267522375755554,0.12991814238266658,0.05006642611889674,0.08999228425078165
Cadmium Selenide QD,CdSe,-25.835503791551375,7.367086387617903,0.15544417147201267,0.1295387728106697,0.14249147214134117
Graphene QD,C,-10.129641727597296,6.562808637967761,0.08079641868470837,0.05374994686492229,0.06727318277481534
Indium Phosphide QD,InP,-18.656620100581875,5.338190832420535,0.2121506057882983,0.1581681695051797,0.185159387646739
Indium Phosphide QD,InP,-20.033096002414066,6.3114749824817835,0.16608170850264437,0.14213959890704855,0.15411065370484645
Silicon QD,Si,-21.160513732647843,4.703593887958942,0.15759987023167926,0.07094822632037115,0.1142740482760252
Cadmium Selenide QD,CdSe,-21.737879840434427,4.800356169945327,0.21856952088328924,0.08161412805239417,0.1500918244678417
Silicon QD,Si,-21.63138408625305,6.512558277851108,0.24100936533864276,0.16993727174237405,0.2054733185405084
Silicon QD,Si,-23.724009886128115,4.343128411546993,0.15372046987655302,0.19662192981383525,0.17517119984519414
Silicon QD,Si,-23.35053084426784,3.2759742161602157,0.20589754889220258,0.04074328685921025,0.12332041787570641
Silicon QD,Si,-27.676579925371442,7.326777536989044,0.10214692523315942,0.19057016646711017,0.1463585458501348
Silicon QD,Si,-20.443770660634385,5.635943591388612,0.14731316189564198,0.034095828680562545,0.09070449528810226
Silicon QD,Si,-22.48937977565871,4.5751506037219505,0.05818370692034776,0.03789496572190491,0.048039336321126336
Cadmium Selenide QD,CdSe,-29.7833396682016,3.4061178507995424,0.23256828045144518,0.16136928525119082,0.196968782851318
Silicon QD,Si,-16.348091112708538,5.51641794521224,0.2382772924035787,0.12220371103423151,0.1802405017189051
Cadmium Selenide QD,CdSe,-13.339675224118107,7.528364057789593,0.16619716026969494,0.059707442852777154,0.11295230156123605
Indium Phosphide QD,InP,-25.921314247420142,3.319486563331896,0.27475525145981705,0.09600297687477169,0.18537911416729436
Cadmium Selenide QD,CdSe,-26.30365833917039,3.8531258671114554,0.20480160211424842,0.08194477276049651,0.14337318743737246
Indium Phosphide QD,InP,-21.16146848099052,3.6111527005507966,0.22501703968472675,0.033252741150454776,0.12913489041759077
Graphene QD,C,-27.63100573550532,6.9832387815791925,0.06844911297255384,0.17155480060023476,0.1200019567863943
Cadmium Selenide QD,CdSe,-14.30506975667936,4.484281282068161,0.10061268122621904,0.12641371705578577,0.11351319914100241
Silicon QD,Si,-26.624751128439176,6.353583188967383,0.07594619293084844,0.10475583067770658,0.09035101180427751
Indium Phosphide QD,InP,-16.084007813260765,6.9666433785843624,0.22166947007425142,0.19466605472961893,0.20816776240193519
Cadmium Selenide QD,CdSe,-29.07934416210653,7.619126554258286,0.2763458410400318,0.13749948542678822,0.20692266323341002
Graphene QD,C,-15.573477923931051,7.978184681687105,0.1722942034033077,0.1171032786066829,0.1446987410049953
Silicon QD,Si,-12.763390093507535,5.660188298905345,0.14686046527756758,0.18834720685962467,0.16760383606859613
Silicon QD,Si,-27.13811512165208,5.081459969127364,0.19486061496205126,0.14420887839552649,0.16953474667878887
Indium Phosphide QD,InP,-17.83080101765526,3.242668048272416,0.22189086381472184,0.17377757598153723,0.19783421989812955
Indium Phosphide QD,InP,-25.75625837032912,6.017562327051754,0.12294888008330514,0.11869254973168719,0.12082071490749616
Graphene QD,C,-26.34638192727702,4.986338277496355,0.16523268004704983,0.17223955543621092,0.1687361177416304
Cadmium Selenide QD,CdSe,-16.51644303697409,6.427767955232897,0.2923828709604849,0.0935412891298772,0.19296208004518103
Indium Phosphide QD,InP,-17.290070140539633,3.2710061656445166,0.2873174676168062,0.15743210152961395,0.22237478457321008
Cadmium Selenide QD,CdSe,-28.134654672694577,7.866718148374844,0.28298183416366557,0.17570335414869234,0.22934259415617897
Indium Phosphide QD,InP,-29.666823141531587,4.457963560189309,0.2952392202665869,0.16185667256464079,0.22854794641561382
Graphene QD,C,-27.979696101657,4.583188602508919,0.1308777304927522,0.19346380984804118,0.1621707701703967
Cadmium Selenide QD,CdSe,-22.621164001435865,3.4820251943588185,0.0772794648911103,0.1329711594461288,0.10512531216861956
Graphene QD,C,-26.987462580404692,2.5972154298706145,0.2708442134435467,0.09704463177211607,0.1839444226078314
Indium Phosphide QD,InP,-29.293679036951993,7.413689455609703,0.08704188546836687,0.19496070822864164,0.14100129684850427
Cadmium Selenide QD,CdSe,-12.357293234900862,6.9739771426040456,0.05197230106596791,0.17191094200080612,0.11194162153338702
Graphene QD,C,-19.640287382148546,4.48794757429846,0.07208289868343006,0.15081795257631805,0.11145042562987406
Indium Phosphide QD,InP,-27.696314609877938,6.302792217957899,0.20141844394391545,0.08551380481039292,0.14346612437715417
Indium Phosphide QD,InP,-12.233244360922892,4.51150015968604,0.19886063422771366,0.18081559690615712,0.1898381155669354
Graphene QD,C,-18.914792730970657,5.6936209064630265,0.23301418981658822,0.13915654075226247,0.18608536528442535
Indium Phosphide QD,InP,-18.519835819497633,6.331706792512025,0.13791783279466785,0.1327049963064415,0.13531141455055468
Indium Phosphide QD,InP,-10.012693408749996,5.860398254882039,0.20785440296223412,0.03664282223848645,0.12224861260036028
